@relation accelerometer

@attribute minimum_for_axis_X numeric
@attribute minimum_for_axis_Y numeric
@attribute minimum_for_axis_Z numeric
@attribute minimum_for_magnitude numeric
@attribute average_acceleration_for_axis_X numeric
@attribute average_acceleration_for_axis_Y numeric
@attribute average_acceleration_for_axis_Z numeric
@attribute average_acceleration_for_magnitude numeric
@attribute standard_deviation_for_axis_X numeric
@attribute standard_deviation_for_axis_Y numeric
@attribute standard_deviation_for_axis_Z numeric
@attribute standard_deviation_for_magnitude numeric
@attribute average_absolute_difference_for_axis_X numeric
@attribute average_absolute_difference_for_axis_Y numeric
@attribute average_absolute_difference_for_axis_Z numeric
@attribute average_absolute_difference_for_magnitude numeric
@attribute zero_crossing_rate_for_axis_X numeric
@attribute zero_crossing_rate_for_axis_Y numeric
@attribute zero_crossing_rate_for_axis_Z numeric
@attribute bin0_X numeric
@attribute bin1_X numeric
@attribute bin2_X numeric
@attribute bin3_X numeric
@attribute bin4_X numeric
@attribute bin5_X numeric
@attribute bin6_X numeric
@attribute bin7_X numeric
@attribute bin8_X numeric
@attribute bin9_X numeric
@attribute bin0_Y numeric
@attribute bin1_Y numeric
@attribute bin2_Y numeric
@attribute bin3_Y numeric
@attribute bin4_Y numeric
@attribute bin5_Y numeric
@attribute bin6_Y numeric
@attribute bin7_Y numeric
@attribute bin8_Y numeric
@attribute bin9_Y numeric
@attribute bin0_Z numeric
@attribute bin1_Z numeric
@attribute bin2_Z numeric
@attribute bin3_Z numeric
@attribute bin4_Z numeric
@attribute bin5_Z numeric
@attribute bin6_Z numeric
@attribute bin7_Z numeric
@attribute bin8_Z numeric
@attribute bin9_Z numeric
@attribute bin0_magnitude numeric
@attribute bin1_magnitude numeric
@attribute bin2_magnitude numeric
@attribute bin3_magnitude numeric
@attribute bin4_magnitude numeric
@attribute bin5_magnitude numeric
@attribute bin6_magnitude numeric
@attribute bin7_magnitude numeric
@attribute bin8_magnitude numeric
@attribute bin9_magnitude numeric
@attribute userID {ttJMxBAjuHNVLCKhaXNvBTFDbIc2}

@data
-1.5968017578125,3.820526123046875,-1.1863555908203125,3.956778555306682,0.4741584062576294,11.401915788650513,0.48592400550842285,11.650226904279002,2.152730093532112,3.6831199384369886,0.9180992861301192,3.712057475221666,1.5257520079612732,3.2344426177442074,0.7994235642254353,3.3227928190514318,0.0234375,0.0,0.0546875,0.0,0.0,0.0,0.0,0.515625,0.328125,0.1484375,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1171875,0.171875,0.125,0.5859375,0.0,0.0,0.0,0.0,0.359375,0.640625,0.0,0.0,0.0,0.0,0.0,0.109375,0.171875,0.125,0.34375,0.25,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-4.88165283203125,2.4438629150390625,-7.9451751708984375,2.505002014723999,1.6354403495788574,9.75107741355896,2.8785176277160645,11.309937807211567,3.162206287008157,6.429288496061195,3.7679765753338836,6.607744927868544,2.588097967207432,5.484796069562435,3.130254365503788,5.558460051390301,0.03125,0.0,0.015625,0.0,0.0,0.0,0.0703125,0.28125,0.3203125,0.2265625,0.1015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.2421875,0.1484375,0.1015625,0.359375,0.0,0.0,0.0390625,0.0390625,0.0390625,0.359375,0.265625,0.2578125,0.0,0.0,0.1015625,0.140625,0.15625,0.1953125,0.0859375,0.09375,0.15625,0.0234375,0.0234375,0.0234375,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-2.741241455078125,4.0120697021484375,-1.2988739013671875,4.77281844457514,1.6539016962051392,8.701237678527832,0.47088515758514404,9.126581154215941,1.8023660466731988,2.598393837266983,0.8566153255464225,2.471465343029404,1.3906672466546297,2.186852440237999,0.7251832131296396,2.1077792993334548,0.0234375,0.0,0.046875,0.0,0.0,0.0,0.0,0.1875,0.578125,0.234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2265625,0.1796875,0.4375,0.15625,0.0,0.0,0.0,0.0,0.3203125,0.6796875,0.0,0.0,0.0,0.0,0.0,0.1953125,0.15625,0.484375,0.1640625,0.0,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-3.5289306640625,5.5084381103515625,-1.590972900390625,5.660313490422058,0.9002336263656616,11.927162647247314,0.5619027614593506,12.452115177676502,3.179253832975228,2.8587056471119396,0.9056591869485147,2.7254840277218357,2.712452858686447,2.4046325236558914,0.7069904692471027,2.191860400270276,0.0234375,0.0,0.015625,0.0,0.0,0.0,0.0703125,0.4609375,0.1796875,0.203125,0.0859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.1328125,0.28125,0.5546875,0.0,0.0,0.0,0.0,0.2109375,0.7890625,0.0,0.0,0.0,0.0,0.0,0.0234375,0.109375,0.2109375,0.484375,0.171875,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-2.03973388671875,2.94903564453125,-7.5381622314453125,3.1206153918490385,1.823067307472229,8.318932890892029,2.753233790397644,9.549595763249878,2.735206671811439,5.187211930267564,3.302868705038064,5.849034171861053,2.357260584831238,4.422516135498881,2.7604725882411003,5.090644775938146,0.015625,0.0,0.0234375,0.0,0.0,0.0,0.0,0.390625,0.28125,0.21875,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.109375,0.1171875,0.2734375,0.0,0.0,0.015625,0.03125,0.046875,0.4453125,0.203125,0.2578125,0.0,0.0,0.0,0.4296875,0.1328125,0.09375,0.1015625,0.109375,0.1015625,0.015625,0.0078125,0.0078125,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-6.2990264892578125,3.935455322265625,-7.868560791015625,4.87718134307611,0.42952966690063477,9.56425392627716,-0.04429817199707031,10.101604237765196,2.477292600369655,5.225804406660753,2.088668930641409,5.237131970746016,1.8979465663433075,3.104952471330762,1.3934416770935059,3.0786436939320487,0.0078125,0.0,0.0703125,0.0,0.0,0.0234375,0.1171875,0.125,0.609375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.359375,0.296875,0.15625,0.0,0.0,0.0234375,0.0625,0.3828125,0.453125,0.078125,0.0,0.0,0.0,0.0,0.125,0.3203125,0.375,0.109375,0.0078125,0.0078125,0.0,0.0078125,0.046875,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-2.5640716552734375,7.2418365478515625,-1.5622406005859375,7.860183094597625,1.1492114067077637,12.238578081130981,0.4095340967178345,12.677219190676615,2.772929153020736,2.3388737396751655,0.996361683360577,2.170602482041695,2.4932055473327637,2.0371614396572113,0.7907311394810677,1.8468099981716795,0.015625,0.0,0.046875,0.0,0.0,0.0,0.0,0.421875,0.2421875,0.3359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015625,0.2890625,0.609375,0.0,0.0,0.0,0.0,0.296875,0.703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.2578125,0.46875,0.2109375,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-1.0030517578125,3.50927734375,-0.3795013427734375,3.6284261589691944,2.090787410736084,7.563710808753967,2.8013230562210083,8.633633545077071,2.5389485776252383,3.5950303893286404,2.3591846643154564,4.452544388364065,2.2802164554595947,3.0225230138748884,2.196195263415575,3.857134670701089,0.015625,0.0,0.015625,0.0,0.0,0.0,0.0,0.296875,0.2890625,0.3359375,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4609375,0.234375,0.125,0.1796875,0.0,0.0,0.0,0.0,0.0703125,0.515625,0.2890625,0.125,0.0,0.0,0.0,0.421875,0.1796875,0.140625,0.09375,0.1640625,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-4.3501434326171875,4.3520355224609375,-5.3187408447265625,4.378999116428175,0.11934947967529297,10.205227017402649,-0.342488169670105,10.61064415242409,2.221064199533442,4.351511538036597,1.8054411468136735,4.338297842557447,1.8492595106363297,3.436327952891588,1.2069255728274584,3.3666674289951795,0.046875,0.0,0.0390625,0.0,0.0,0.0,0.1328125,0.3046875,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1796875,0.2578125,0.234375,0.328125,0.0,0.0,0.0,0.046875,0.6015625,0.3046875,0.03125,0.015625,0.0,0.0,0.0,0.140625,0.234375,0.2734375,0.234375,0.03125,0.0390625,0.046875,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-1.2592315673828125,6.102203369140625,-1.677154541015625,7.333008098529262,1.888608455657959,11.174111723899841,0.5625759363174438,11.619652931715148,1.9189042451830323,2.524554706226709,1.1242057904504963,2.2465931482537815,1.6495618671178818,2.3050215039402246,0.9141051135957241,2.0210140091908695,0.0078125,0.0,0.0546875,0.0,0.0,0.0,0.0,0.28125,0.3515625,0.3671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.28125,0.46875,0.0,0.0,0.0,0.0,0.296875,0.703125,0.0,0.0,0.0,0.0,0.0,0.0,0.171875,0.3359375,0.46875,0.0234375,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-1.9104461669921875,4.3568267822265625,0.0323028564453125,4.425249267063704,0.5864806175231934,7.759175062179565,1.6692215204238892,8.309180864976582,1.9649006040964259,3.3712349320981865,1.8495764420478045,3.5971604584712016,1.642250083386898,2.900995910167694,1.4381661992520094,3.1308058937369414,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.578125,0.328125,0.0703125,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4765625,0.2109375,0.125,0.1875,0.0,0.0,0.0,0.0,0.0,0.8203125,0.1171875,0.0625,0.0,0.0,0.0,0.3828125,0.25,0.140625,0.15625,0.0703125,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-6.5791473388671875,3.7606658935546875,-9.448745727539062,4.445983060915766,1.3882390260696411,11.105146646499634,1.2807245254516602,12.436732981002036,3.315915911672073,5.1787307158089675,3.821987636344432,4.964026325033699,2.680813640356064,4.082872208207846,3.1620017886161804,3.872001904633179,0.015625,0.0,0.046875,0.0,0.0,0.0546875,0.09375,0.1171875,0.3046875,0.3828125,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1640625,0.2109375,0.2265625,0.3984375,0.0,0.015625,0.03125,0.0234375,0.3203125,0.2421875,0.21875,0.1484375,0.0,0.0,0.0,0.0390625,0.203125,0.3046875,0.203125,0.0859375,0.09375,0.015625,0.0390625,0.015625,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-1.264007568359375,4.4813232421875,-1.0594635009765625,4.626384503062044,2.0841296911239624,9.959428787231445,0.3944772481918335,10.402502844927467,1.9043582321953016,2.8480029385572756,0.7471644538406541,2.7880675984666836,1.631683399900794,2.3205903470516205,0.638410210609436,2.2519752073720265,0.0078125,0.0,0.0703125,0.0,0.0,0.0,0.0,0.1015625,0.5859375,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859375,0.2578125,0.359375,0.296875,0.0,0.0,0.0,0.0,0.3671875,0.6328125,0.0,0.0,0.0,0.0,0.0,0.0859375,0.078125,0.5,0.2421875,0.09375,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-2.0540924072265625,4.0384063720703125,-0.9397430419921875,4.240269353447537,-0.1904381513595581,8.668224453926086,0.6766186952590942,8.857686178269464,1.249625602807321,3.9332429518390666,0.8309955802740426,3.8595476702616107,1.0280511807650328,3.6898149978369474,0.6407162789255381,3.594008622568225,0.0234375,0.0,0.0703125,0.0,0.0,0.0,0.0,0.6484375,0.34375,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421875,0.140625,0.09375,0.34375,0.0,0.0,0.0,0.0,0.234375,0.7421875,0.0234375,0.0,0.0,0.0,0.0,0.375,0.1796875,0.09375,0.3515625,0.0,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-4.3980255126953125,3.74151611328125,-6.092071533203125,7.271654122852418,1.7648762464523315,11.464539527893066,2.2608137130737305,12.817246191157531,3.023449275581306,4.209209033766572,3.5261410351356473,3.830442570254378,2.4840854909271,2.8986639231443405,3.15002878010273,2.941115882210105,0.03125,0.0,0.0234375,0.0,0.0,0.0,0.109375,0.1484375,0.328125,0.3203125,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.1640625,0.4453125,0.328125,0.0,0.0,0.0078125,0.0546875,0.296875,0.140625,0.3359375,0.1640625,0.0,0.0,0.0,0.0,0.0859375,0.3984375,0.28125,0.125,0.0390625,0.046875,0.0234375,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
0.680084228515625,4.3185272216796875,-0.9612884521484375,4.626274092725173,2.4222718477249146,8.579601407051086,0.6028474569320679,9.02633031198015,1.2567382935392826,1.7867859257997725,0.8443814811008622,1.9623257966560395,1.1445795465260744,1.2936267163604498,0.7046003267168999,1.492047813684656,0.0,0.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.609375,0.390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015625,0.4921875,0.375,0.03125,0.0,0.0,0.0,0.0,0.2734375,0.7265625,0.0,0.0,0.0,0.0,0.0,0.0703125,0.3203125,0.484375,0.125,0.0,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-3.0093841552734375,3.1214141845703125,-1.590972900390625,3.3586612520518853,-0.21886920928955078,10.349926590919495,0.40753233432769775,10.50966133103925,1.5286200957907972,4.10158476231195,0.8919223812438031,4.103314266836865,1.03400257229805,3.7606902197003365,0.7583342883735895,3.7690575537313915,0.03125,0.0,0.03125,0.0,0.0,0.0,0.015625,0.6875,0.2421875,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578125,0.109375,0.078125,0.5546875,0.0,0.0,0.0,0.0,0.359375,0.640625,0.0,0.0,0.0,0.0,0.0,0.25,0.109375,0.078125,0.484375,0.078125,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-7.0675506591796875,3.0352325439453125,-9.518173217773438,3.247872186794345,1.7479861974716187,10.306644678115845,2.71847927570343,11.987353683891184,3.2898194839846178,4.5684445104405045,4.188395803054447,4.71297341202319,2.381270360201597,3.7688953392207623,3.268065433949232,3.7384080809874916,0.0078125,0.0,0.0234375,0.0,0.0,0.0625,0.078125,0.0390625,0.453125,0.3671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1796875,0.2421875,0.2109375,0.3671875,0.0,0.0234375,0.0390625,0.0390625,0.0625,0.2734375,0.3828125,0.1796875,0.0,0.0,0.0,0.140625,0.0703125,0.265625,0.25,0.1796875,0.03125,0.0625,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-2.6119537353515625,3.5547637939453125,-2.1176910400390625,4.046934531513404,1.6379097700119019,8.721158146858215,0.1989377737045288,9.032461549074435,1.3095249847699133,2.257253834376765,1.0235538240825601,2.247949160646116,1.0140663906931877,1.9270238913595676,0.8404359612613916,1.8639198960070194,0.0078125,0.0,0.0390625,0.0,0.0,0.0,0.0,0.0625,0.7578125,0.1796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484375,0.25,0.53125,0.0703125,0.0,0.0,0.0,0.0,0.4375,0.5625,0.0,0.0,0.0,0.0,0.0,0.140625,0.234375,0.53125,0.09375,0.0,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-2.5999755859375,6.1788177490234375,-1.17437744140625,6.424356793780946,0.8450168371200562,11.730501413345337,0.44793570041656494,12.111378104136593,2.5819322605470507,2.8394183942590496,0.8134635826398738,2.6878016463000667,2.1949135679751635,2.4315900541841984,0.6669004950672388,2.2459767610054318,0.0234375,0.0,0.015625,0.0,0.0,0.0,0.0,0.4453125,0.28125,0.2734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2109375,0.171875,0.6171875,0.0,0.0,0.0,0.0,0.3046875,0.6953125,0.0,0.0,0.0,0.0,0.0,0.0,0.1640625,0.1796875,0.5390625,0.1171875,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-1.6997528076171875,3.7056121826171875,-5.045806884765625,3.8484028003316877,2.4241234064102173,8.236950397491455,3.2500303983688354,9.576456086133575,2.4614330588673323,3.9158045058713604,2.5297743369372854,4.513296842467955,2.1773584689944983,3.4373705461621284,2.2161983102560043,4.073275981804676,0.015625,0.0,0.0078125,0.0,0.0,0.0,0.0,0.2890625,0.203125,0.4296875,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4140625,0.1796875,0.140625,0.265625,0.0,0.0,0.0,0.015625,0.015625,0.515625,0.234375,0.21875,0.0,0.0,0.0,0.3125,0.2109375,0.109375,0.171875,0.1796875,0.0078125,0.0078125,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-3.9335479736328125,4.7327117919921875,-6.673858642578125,4.892173609719383,0.3890897035598755,9.799878120422363,-0.39918196201324463,10.075387996240115,1.847941557667,3.7276011321356677,1.5139669008231098,3.7995919404860374,1.433906877413392,2.5167211443185806,0.9682919662445784,2.51958825139457,0.0078125,0.0,0.0390625,0.0,0.0,0.0,0.046875,0.328125,0.5234375,0.1015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859375,0.3671875,0.453125,0.09375,0.0,0.0,0.03125,0.015625,0.625,0.328125,0.0,0.0,0.0,0.0,0.0,0.078125,0.3046875,0.5234375,0.015625,0.015625,0.0078125,0.0546875,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-2.2049407958984375,7.835601806640625,-1.7681427001953125,8.432308678058417,1.7016364336013794,11.670609951019287,0.5113064050674438,12.183250063562873,2.676703422590686,2.158460918399068,0.8565616276012933,1.8670693292408909,2.4093441292643547,1.8986451476812363,0.6426559295505285,1.5797669851120364,0.0078125,0.0,0.0625,0.0,0.0,0.0,0.0,0.4140625,0.1953125,0.3359375,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.109375,0.671875,0.0,0.0,0.0,0.0,0.1953125,0.8046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.2265625,0.7109375,0.0,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-1.2328948974609375,4.158111572265625,0.152008056640625,4.255728670100592,1.6593633890151978,7.886012315750122,2.623441457748413,8.826337290980614,2.1981489543353674,3.2602724377949954,2.3663969010795625,3.8706539107203946,1.9636041205376387,2.7396474219858646,2.094857908785343,3.2697898462645676,0.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.296875,0.3671875,0.28125,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359375,0.3359375,0.1640625,0.1640625,0.0,0.0,0.0,0.0,0.0,0.6796875,0.09375,0.2265625,0.0,0.0,0.0,0.2734375,0.3125,0.1796875,0.109375,0.125,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-4.3094329833984375,4.4933013916015625,-7.7057647705078125,4.638444993619313,0.7504457235336304,10.298282623291016,0.45466911792755127,10.951407777432275,1.9570207648436837,4.5391702696049006,2.954616574379161,4.478274398072412,1.5752660911530256,3.323814630508423,2.197168266400695,3.1907227150966584,0.015625,0.0,0.0390625,0.0,0.0,0.0,0.0625,0.25,0.5390625,0.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.296875,0.3203125,0.2578125,0.0,0.0,0.0390625,0.0390625,0.4375,0.28125,0.15625,0.046875,0.0,0.0,0.0,0.046875,0.296875,0.3671875,0.1484375,0.0390625,0.0390625,0.03125,0.03125,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-0.3039398193359375,7.5411224365234375,-1.2294464111328125,7.812726836860219,2.4334014654159546,10.33077359199524,0.474664568901062,10.820287692063511,1.5535965287449855,2.099799677255644,0.8905063651126834,1.8463014000810771,1.229013130068779,1.8828726299107075,0.6997200958430767,1.6001216141175925,0.0078125,0.0,0.0234375,0.0,0.0,0.0,0.0,0.0703125,0.609375,0.3203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359375,0.4140625,0.25,0.0,0.0,0.0,0.0,0.34375,0.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.078125,0.6328125,0.2890625,0.0,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-1.1658477783203125,3.9593963623046875,-0.7793426513671875,4.113135578112145,0.3114844560623169,8.510712146759033,1.189146637916565,8.818421624826577,1.349478606612167,3.7201520930584833,1.3012427037182617,3.6786696323250956,1.1060802843421698,3.2983968928456306,0.8671875298023224,3.318703768390413,0.0234375,0.0,0.015625,0.0,0.0,0.0,0.0,0.59375,0.359375,0.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34375,0.25,0.140625,0.265625,0.0,0.0,0.0,0.0,0.109375,0.78125,0.109375,0.0,0.0,0.0,0.0,0.328125,0.21875,0.1640625,0.2890625,0.0,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-6.9837646484375,5.4988555908203125,-7.926025390625,8.50258126181069,1.7618842124938965,11.491998195648193,1.8214961290359497,13.018254303491732,3.5831890534310906,3.783149811199839,3.9588086825487148,3.440464215242084,2.9613671377301216,2.411956861615181,3.5178517792373896,2.3530197407300606,0.015625,0.0,0.0390625,0.0,0.0,0.0546875,0.0859375,0.125,0.2109375,0.5234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.1640625,0.484375,0.328125,0.0,0.0,0.0546875,0.0859375,0.2421875,0.125,0.3515625,0.140625,0.0,0.0,0.0,0.0,0.0234375,0.375,0.4609375,0.046875,0.03125,0.03125,0.03125,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
0.7064208984375,4.349639892578125,-0.9612884521484375,4.535283367111154,2.328879952430725,8.641682624816895,0.6094690561294556,9.024574776580275,0.8827442742926969,1.7344326986948497,0.6499866291764052,1.800233293601924,0.7094623763114214,1.2640784233808517,0.5140395611524582,1.3242749068789625,0.0,0.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.7734375,0.2265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1015625,0.4296875,0.46875,0.0,0.0,0.0,0.0,0.0,0.171875,0.828125,0.0,0.0,0.0,0.0,0.0,0.09375,0.1875,0.6328125,0.0859375,0.0,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-2.779541015625,4.634552001953125,-1.37548828125,4.904940317319099,-0.06664979457855225,10.368968486785889,0.3505769968032837,10.540667778227549,1.7156284169748461,3.6067062753034627,0.7357001042643692,3.6097288484952554,1.3132974840700626,3.3046017214655876,0.5900073908269405,3.3158177011217913,0.0234375,0.0,0.015625,0.0,0.0,0.0,0.0,0.59375,0.3203125,0.0859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.09375,0.109375,0.546875,0.0,0.0,0.0,0.0,0.2578125,0.7421875,0.0,0.0,0.0,0.0,0.0,0.234375,0.109375,0.078125,0.578125,0.0,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-3.406829833984375,4.8332672119140625,-9.175796508789062,4.999959702883511,2.3737889528274536,10.135083556175232,2.9688615798950195,11.554253417679801,2.565819101106478,4.404875526977922,3.3795406560178636,4.59083988364659,2.0802454575896263,3.494447475299239,2.510945051908493,3.716590482142326,0.015625,0.0,0.015625,0.0,0.0,0.0,0.0546875,0.1484375,0.2734375,0.5234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1640625,0.3203125,0.203125,0.3125,0.0,0.0078125,0.03125,0.0234375,0.0390625,0.3125,0.3203125,0.265625,0.0,0.0,0.0,0.109375,0.21875,0.2109375,0.2265625,0.140625,0.03125,0.046875,0.015625,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-2.39886474609375,4.6800384521484375,-3.113677978515625,4.748421653283427,1.3001587390899658,9.017459034919739,0.07043695449829102,9.283581277482575,1.416862711457105,2.011198366053863,1.227831036342094,2.094050640925805,1.0332332961261272,1.5991976410150528,0.9035592302680016,1.663794791347855,0.0078125,0.0,0.046875,0.0,0.0,0.0,0.0,0.1484375,0.75,0.1015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078125,0.453125,0.3203125,0.1484375,0.0,0.0,0.0,0.046875,0.234375,0.71875,0.0,0.0,0.0,0.0,0.0,0.078125,0.3828125,0.359375,0.1796875,0.0,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-0.4092864990234375,7.8810882568359375,-1.5526580810546875,8.322129099881943,2.056894302368164,11.21148431301117,0.4672389030456543,11.538649993864297,1.3461412779158202,1.7324584060113852,0.8192299173237595,1.5781981211912308,1.2063529789447784,1.4674390945583582,0.6497449427843094,1.3162328670546877,0.015625,0.0,0.078125,0.0,0.0,0.0,0.0,0.1015625,0.5546875,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.40625,0.4375,0.0,0.0,0.0,0.0,0.28125,0.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.1015625,0.40625,0.4921875,0.0,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-0.21295166015625,7.560272216796875,-1.8064422607421875,7.87553583305568,1.4541535377502441,9.027560591697693,0.7170960903167725,9.29725160952229,1.0110942252657997,0.894982940429714,1.1501108990548479,0.912585961024185,0.8554379269480705,0.7165583372116089,0.8863954022526741,0.7603126939948623,0.015625,0.0,0.015625,0.0,0.0,0.0,0.0,0.09375,0.8359375,0.0703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4296875,0.5703125,0.0,0.0,0.0,0.0,0.0,0.21875,0.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.3671875,0.6328125,0.0,0.0,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
-0.1985931396484375,8.27374267578125,-2.2062835693359375,9.183460199548914,2.1687482595443726,9.966423749923706,-0.2584104537963867,10.39877142703436,1.370145415066775,0.9095490015792449,1.3219312936064693,0.6461271832722568,1.1707301307469606,0.7531823478639126,1.150153324007988,0.5357123496129466,0.015625,0.0,0.0234375,0.0,0.0,0.0,0.0,0.1015625,0.5625,0.3359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140625,0.859375,0.0,0.0,0.0,0.0,0.0,0.6015625,0.3984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ttJMxBAjuHNVLCKhaXNvBTFDbIc2
